legal_entity_id,hospital_legal_entity_name,aliases_or_campus_names,institution_category,province,province_en,city,city_en,tertiary_grade_a_analysis_start_year,primary_source_urls
LE000845,柳州市第三人民医院,柳州市柳铁中心医院;广西医科大学附属柳铁中心医院,general_hospital,广西壮族自治区,Guangxi,柳州市,Liuzhou,2014,https://m.39.net/care/a_e8wa4wx.html
LE000847,广西壮族自治区南溪山医院,,general_hospital,广西壮族自治区,Guangxi,桂林市,Guilin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0a6ec40db66d4a788e2fdd612c34dade.shtml
LE000848,桂林医学院第二附属医院,,general_hospital,广西壮族自治区,Guangxi,桂林市,Guilin,2021,https://hospital2.glmc.edu.cn/info/2181/29328.htm
LE000849,桂林医学院附属医院,,general_hospital,广西壮族自治区,Guangxi,桂林市,Guilin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0a6ec40db66d4a788e2fdd612c34dade.shtml
LE000850,桂林市中医医院,,traditional_chinese_medicine_hospital,广西壮族自治区,Guangxi,桂林市,Guilin,2014,https://www.glzyy.org.cn/yygk/yygkyyjs/6776.html
LE000851,桂林市人民医院,,general_hospital,广西壮族自治区,Guangxi,桂林市,Guilin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0a6ec40db66d4a788e2fdd612c34dade.shtml
LE000853,桂林市第二人民医院,中南大学湘雅二医院桂林医院,general_hospital,广西壮族自治区,Guangxi,桂林市,Guilin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0a6ec40db66d4a788e2fdd612c34dade.shtml
LE000854,梧州市中医院,,traditional_chinese_medicine_hospital,广西壮族自治区,Guangxi,梧州市,Wuzhou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0a6ec40db66d4a788e2fdd612c34dade.shtml
LE000855,梧州市人民医院,,general_hospital,广西壮族自治区,Guangxi,梧州市,Wuzhou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0a6ec40db66d4a788e2fdd612c34dade.shtml
LE000857,梧州市工人医院,梧州市工人医院(北山院区),general_hospital,广西壮族自治区,Guangxi,梧州市,Wuzhou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0a6ec40db66d4a788e2fdd612c34dade.shtml
LE000858,梧州市红十字会医院,,general_hospital,广西壮族自治区,Guangxi,梧州市,Wuzhou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0a6ec40db66d4a788e2fdd612c34dade.shtml
LE000859,河池市中医院,,traditional_chinese_medicine_hospital,广西壮族自治区,Guangxi,河池市,Hechi,2019,https://www.szszyy.cn/HospitalDynamics/info.aspx?itemid=4161115
LE000860,河池市人民医院,,general_hospital,广西壮族自治区,Guangxi,河池市,Hechi,2014,https://www.hchos.cn/info/1141/47081.htm
LE000861,玉林市中医院,,traditional_chinese_medicine_hospital,广西壮族自治区,Guangxi,玉林市,Yulin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0a6ec40db66d4a788e2fdd612c34dade.shtml
LE000862,玉林市中西医结合骨科医院,,specialized_hospital,广西壮族自治区,Guangxi,玉林市,Yulin,2014,https://www.ylgk.cn/web/about_us/index.aspx
LE000864,玉林市第一人民医院,,general_hospital,广西壮族自治区,Guangxi,玉林市,Yulin,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0a6ec40db66d4a788e2fdd612c34dade.shtml
LE000865,右江民族医学院附属医院,,general_hospital,广西壮族自治区,Guangxi,百色市,Baise,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0a6ec40db66d4a788e2fdd612c34dade.shtml
LE000866,百色市人民医院,,general_hospital,广西壮族自治区,Guangxi,百色市,Baise,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0a6ec40db66d4a788e2fdd612c34dade.shtml
LE000868,贵港市中西医结合骨科医院,,specialized_hospital,广西壮族自治区,Guangxi,贵港市,Guigang,2014,https://www.a-hospital.com/w/%E5%B9%BF%E8%A5%BF%E5%A3%AE%E6%97%8F%E8%87%AA%E6%B2%BB%E5%8C%BA%E4%B8%89%E7%BA%A7%E7%94%B2%E7%AD%89%E5%8C%BB%E9%99%A2%E5%88%97%E8%A1%A8
LE000869,贵港市人民医院,,general_hospital,广西壮族自治区,Guangxi,贵港市,Guigang,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0a6ec40db66d4a788e2fdd612c34dade.shtml
LE000870,贺州市中医医院,,traditional_chinese_medicine_hospital,广西壮族自治区,Guangxi,贺州市,Hezhou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0a6ec40db66d4a788e2fdd612c34dade.shtml
LE000871,贺州市人民医院,,general_hospital,广西壮族自治区,Guangxi,贺州市,Hezhou,2019,https://wsjkw.gxzf.gov.cn/ztq_49630/sszt/jxkp/t5631009.shtml
LE000872,钦州市中医院,钦州市中医院二马路院区,traditional_chinese_medicine_hospital,广西壮族自治区,Guangxi,钦州市,Qinzhou,2014,https://y.dxy.cn/hospital/1461
LE000874,钦州市第一人民医院,,general_hospital,广西壮族自治区,Guangxi,钦州市,Qinzhou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0a6ec40db66d4a788e2fdd612c34dade.shtml
LE000875,钦州市第二人民医院,,general_hospital,广西壮族自治区,Guangxi,钦州市,Qinzhou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0a6ec40db66d4a788e2fdd612c34dade.shtml
LE000876,防城港市中医院,,traditional_chinese_medicine_hospital,广西壮族自治区,Guangxi,防城港市,Fangchenggang,2014,https://www.fcgs.gov.cn/zyy/djjj/t18492133.shtml
LE000877,防城港市第一人民医院,,general_hospital,广西壮族自治区,Guangxi,防城港市,Fangchenggang,2020,https://www.fcgs.gov.cn/dyrmyy/tzgg/t16223787.shtml
LE000878,新疆四七四医院,中国人民解放军第四七四医院;空军乌鲁木齐医院;新疆474医院,general_hospital,新疆维吾尔自治区,Xinjiang,乌鲁木齐市,Urumqi,2014,https://baike.sogou.com/v278421.htm
LE000879,乌鲁木齐市中医医院,乌鲁木齐市中医院,traditional_chinese_medicine_hospital,新疆维吾尔自治区,Xinjiang,乌鲁木齐市,Urumqi,2024,https://wjw.xinjiang.gov.cn/hfpc/zhgl8/202402/cedea718e0d04a9490c907cc0e891dcd.shtml
LE000880,乌鲁木齐市友谊医院,,general_hospital,新疆维吾尔自治区,Xinjiang,乌鲁木齐市,Urumqi,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/a253cb8ab42f4691ab8d2ee8af2fdc0c.shtml
LE000883,中国人民解放军新疆军区总医院,兰州军区乌鲁木齐总医院,general_hospital,新疆维吾尔自治区,Xinjiang,乌鲁木齐市,Urumqi,2014,https://blog.a-hospital.com/p/16
LE000884,新疆佳音医院,,specialized_hospital,新疆维吾尔自治区,Xinjiang,乌鲁木齐市,Urumqi,2018,https://qxb-pdf-osscache.qixin.com/AnBaseinfo/cf09127e462808c39b863d30676885f8.pdf
LE000885,新疆医科大学第一附属医院,,general_hospital,新疆维吾尔自治区,Xinjiang,乌鲁木齐市,Urumqi,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/a253cb8ab42f4691ab8d2ee8af2fdc0c.shtml
LE000886,新疆医科大学附属肿瘤医院,新疆医科大学第三附属医院,specialized_hospital,新疆维吾尔自治区,Xinjiang,乌鲁木齐市,Urumqi,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/a253cb8ab42f4691ab8d2ee8af2fdc0c.shtml
LE000887,新疆医科大学第二附属医院,,general_hospital,新疆维吾尔自治区,Xinjiang,乌鲁木齐市,Urumqi,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/a253cb8ab42f4691ab8d2ee8af2fdc0c.shtml
LE000888,新疆医科大学第五附属医院,,general_hospital,新疆维吾尔自治区,Xinjiang,乌鲁木齐市,Urumqi,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/a253cb8ab42f4691ab8d2ee8af2fdc0c.shtml
LE000889,新疆生产建设兵团医院,新疆生产建设兵团总医院,general_hospital,新疆维吾尔自治区,Xinjiang,乌鲁木齐市,Urumqi,2014,https://rjvpn2.rjh.com.cn/2018RJPortal/uploadfiles/201904/18/2019041818162450434759.pdf
LE000891,新疆医科大学第四附属医院（新疆维吾尔自治区中医医院）,新疆维吾尔自治区中医院,traditional_chinese_medicine_hospital,新疆维吾尔自治区,Xinjiang,乌鲁木齐市,Urumqi,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/a253cb8ab42f4691ab8d2ee8af2fdc0c.shtml
LE000892,新疆维吾尔自治区人民医院,,general_hospital,新疆维吾尔自治区,Xinjiang,乌鲁木齐市,Urumqi,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/a253cb8ab42f4691ab8d2ee8af2fdc0c.shtml
LE000893,新疆维吾尔自治区维吾尔医医院,,general_hospital,新疆维吾尔自治区,Xinjiang,乌鲁木齐市,Urumqi,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/a253cb8ab42f4691ab8d2ee8af2fdc0c.shtml
LE000896,伊犁哈萨克自治州友谊医院,伊犁州友谊医院;伊犁州友谊医院新区,general_hospital,新疆维吾尔自治区,Xinjiang,伊犁哈萨克自治州,Ili Kazak Autonomous Prefecture,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/a253cb8ab42f4691ab8d2ee8af2fdc0c.shtml
LE000897,伊犁哈萨克自治州奎屯医院,伊犁州奎屯医院,general_hospital,新疆维吾尔自治区,Xinjiang,伊犁哈萨克自治州,Ili Kazak Autonomous Prefecture,2014,https://www.guahao.com/hospital/introduction/c2be0043-5d97-4562-9b02-afefdcc323f6000
LE000898,新疆生产建设兵团第四师医院,,general_hospital,新疆维吾尔自治区,Xinjiang,伊犁哈萨克自治州,Ili Kazak Autonomous Prefecture,2016,https://m.dayi.org.cn/hospital/1135719.html
LE000899,克孜勒苏柯尔克孜自治州人民医院,,general_hospital,新疆维吾尔自治区,Xinjiang,克孜勒苏柯尔克孜自治州,Kizilsu Kirghiz Autonomous Prefecture,2015,https://jsnews.jschina.com.cn/hxms/201909/t20190912_2386916.shtml
LE000900,克拉玛依市中心医院,,general_hospital,新疆维吾尔自治区,Xinjiang,克拉玛依市,Kelamayi,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/a253cb8ab42f4691ab8d2ee8af2fdc0c.shtml
LE000901,博尔塔拉蒙古自治州人民医院,,general_hospital,新疆维吾尔自治区,Xinjiang,博尔塔拉蒙古自治州,Bortala Mongol Autonomous Prefecture,2015,https://wjw.xinjiang.gov.cn/hfpc/yljggl/201603/44127daeb615438faaac3f1138eb4db8.shtml
LE000902,喀什地区第一人民医院,喀什地区第一人民医院(疏附广州新城院区),general_hospital,新疆维吾尔自治区,Xinjiang,喀什地区,Kashgar Prefecture,2014,https://csp.ncmi.cn/UsersInfo/UserUnit/UserUnitDetailWeb?uid=00459
LE000903,昌吉回族自治州中医医院,昌吉州中医院,traditional_chinese_medicine_hospital,新疆维吾尔自治区,Xinjiang,昌吉回族自治州,Changji Hui Autonomous Prefecture,2014,https://www.nhc.gov.cn/ewebeditor/uploadfile/2014/06/20140603154543391.pdf
LE000904,昌吉回族自治州人民医院,昌吉州人民医院,general_hospital,新疆维吾尔自治区,Xinjiang,昌吉回族自治州,Changji Hui Autonomous Prefecture,2015,https://wjw.xinjiang.gov.cn/hfpc/yljggl/201603/fc3e764c582b4de6b69872e387471091.shtml
LE000905,石河子大学第一附属医院,石河子大学医学院第一附属医院,general_hospital,新疆维吾尔自治区,Xinjiang,石河子市,Shihezi,2014,https://yyk.fh21.com.cn/hospital_2325/tsyl/30406.html
LE000906,新疆生产建设兵团第一师医院,新疆兵团农一师医院,general_hospital,新疆维吾尔自治区,Xinjiang,阿克苏地区,Aksu Prefecture,2016,https://s.dayi.org.cn/mip/s/hospital/1156854.html
LE000907,新疆维吾尔自治区阿克苏地区第一人民医院,阿克苏地区第一人民医院,general_hospital,新疆维吾尔自治区,Xinjiang,阿克苏地区,Aksu Prefecture,2015,https://www.kq36.com/25/283f7c9b72474bd7be77d25c0f845b16
LE000908,东南大学附属中大医院,东南大学附属中大医院(江北院区),general_hospital,江苏省,Jiangsu,南京市,Nanjing,2014,https://news.seu.edu.cn/2012/1217/c5485a51092/page.htm
LE000913,中国医学科学院皮肤病医院,,specialized_hospital,江苏省,Jiangsu,南京市,Nanjing,2022,https://www.thepaper.cn/newsDetail_forward_20307898
LE000914,南京中医药大学附属第二医院,,traditional_chinese_medicine_hospital,江苏省,Jiangsu,南京市,Nanjing,2014,https://www.nufe.edu.cn/info/1120/2732.htm
LE000915,南京医科大学第二附属医院,,general_hospital,江苏省,Jiangsu,南京市,Nanjing,2014,https://www.nufe.edu.cn/info/1120/2732.htm
LE000916,南京医科大学附属儿童医院,,specialized_hospital,江苏省,Jiangsu,南京市,Nanjing,2014,https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=17402
LE000917,南京市第一医院,南京医科大学附属南京第一医院,general_hospital,江苏省,Jiangsu,南京市,Nanjing,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE000918,南京医科大学附属口腔医院,,specialized_hospital,江苏省,Jiangsu,南京市,Nanjing,2014,https://www.nufe.edu.cn/info/1120/2732.htm
LE000919,南京医科大学眼科医院,南京医科大学附属眼科医院,specialized_hospital,江苏省,Jiangsu,南京市,Nanjing,2016,https://s.dayi.org.cn/mip/s/hospital/1155878.html
LE000920,南京医科大学附属脑科医院,南京市胸科医院,specialized_hospital,江苏省,Jiangsu,南京市,Nanjing,2014,https://www.nufe.edu.cn/info/1120/2732.htm
LE000922,南京大学医学院附属鼓楼医院,,general_hospital,江苏省,Jiangsu,南京市,Nanjing,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE000923,南京市中医院,,traditional_chinese_medicine_hospital,江苏省,Jiangsu,南京市,Nanjing,2014,https://www.must.edu.mo/cn/uic/42-academic/faculty-cm/72-clinical-base
LE000924,南京市中西医结合医院,,traditional_chinese_and_western_medicine_hospital,江苏省,Jiangsu,南京市,Nanjing,2014,https://s.dayi.org.cn/mip/s/hospital/1127384.html
LE000925,南京市口腔医院,,specialized_hospital,江苏省,Jiangsu,南京市,Nanjing,2014,https://www.zg.org.cn/zgfc/201203/t20120313_16676.htm
LE000927,南京市江宁医院,南京市江宁医院(湖山路院区),general_hospital,江苏省,Jiangsu,南京市,Nanjing,2017,https://njjnyy.cn/about/lsyg.aspx
LE000928,南京市第二医院,南京市第二医院(汤山分院),specialized_hospital,江苏省,Jiangsu,南京市,Nanjing,2014,https://www.njsech.com/yygk/yygk1.aspx
LE000930,江苏省中医药研究院,,traditional_chinese_and_western_medicine_hospital,江苏省,Jiangsu,南京市,Nanjing,2014,https://www.dayi.org.cn/hospital/1124796
LE000931,江苏省中医院,江苏省中医院(紫东院区),traditional_chinese_medicine_hospital,江苏省,Jiangsu,南京市,Nanjing,2014,https://www.must.edu.mo/cn/uic/42-academic/faculty-cm/72-clinical-base
LE000932,江苏省人民医院,,general_hospital,江苏省,Jiangsu,南京市,Nanjing,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE000934,江苏省肿瘤医院,,specialized_hospital,江苏省,Jiangsu,南京市,Nanjing,2014,https://www.nj12320.org/nj12320/12320info/detail.do%3Bjsessionid%3D674532617757DE3E69F6EA38D5E15896?columnCode=lm-2-04&infoId=525_old
LE000936,南通大学第二附属医院,,general_hospital,江苏省,Jiangsu,南通市,Nantong,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE000937,南通大学附属医院,,general_hospital,江苏省,Jiangsu,南通市,Nantong,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE000939,南通市中医院,,traditional_chinese_medicine_hospital,江苏省,Jiangsu,南通市,Nantong,2014,https://www.jshazyy.com/news/p-1590-15.html
LE000940,南通市第三人民医院,,specialized_hospital,江苏省,Jiangsu,南通市,Nantong,2014,https://www.ntdsyy.com/api/stl/actions/trigger?channelId=267&contentId=1969&fileTemplateId=0&isRedirect=True&publishmentSystemId=1
LE000941,南通市第五人民医院,,specialized_hospital,江苏省,Jiangsu,南通市,Nantong,2014,https://www.ntzlyy.cn/about_2/1.html
LE000942,南通市第四人民医院,,specialized_hospital,江苏省,Jiangsu,南通市,Nantong,2019,https://jsnews.jschina.com.cn/nt/a/202008/t20200812_2609799.shtml
LE000943,宿迁市中医院,,traditional_chinese_medicine_hospital,江苏省,Jiangsu,宿迁市,Suqian,2014,https://www.sqszyy.com/sqszyyygb/info/1018/3664.htm
LE000944,南京鼓楼医院集团宿迁医院,宿迁市人民医院,general_hospital,江苏省,Jiangsu,宿迁市,Suqian,2019,http://www.njnii.com/content.aspx?id=3014
LE000945,宿迁市第一人民医院,,general_hospital,江苏省,Jiangsu,宿迁市,Suqian,2020,https://yangtze.silkroadinfo.org.cn/2022/0101/c681a4110918/page.htm
LE000946,南京中医药大学附属常州市中医院,,traditional_chinese_medicine_hospital,江苏省,Jiangsu,常州市,Changzhou,2014,https://www.must.edu.mo/cn/uic/42-academic/faculty-cm/72-clinical-base
LE000947,常州和平医院,,general_hospital,江苏省,Jiangsu,常州市,Changzhou,2014,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%9B%BD%E4%BA%BA%E6%B0%91%E8%A7%A3%E6%94%BE%E5%86%9B%E8%81%94%E5%8B%A4%E4%BF%9D%E9%9A%9C%E9%83%A8%E9%98%9F%E7%AC%AC%E4%B9%9D%E3%80%87%E5%9B%9B%E5%8C%BB%E9%99%A2
LE000949,常州市第二人民医院,常州市第二人民医院(阳湖院区),general_hospital,江苏省,Jiangsu,常州市,Changzhou,2014,https://www.dayi.org.cn/hospital/1127795.html
LE000950,常州市第一人民医院,苏州大学附属第三医院,general_hospital,江苏省,Jiangsu,常州市,Changzhou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE000952,徐州医科大学附属医院,,general_hospital,江苏省,Jiangsu,徐州市,Xuzhou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE000953,徐州医科大学附属徐州市立医院(东院),,general_hospital,江苏省,Jiangsu,徐州市,Xuzhou,2014,
LE000954,徐州市东方人民医院,,specialized_hospital,江苏省,Jiangsu,徐州市,Xuzhou,2018,https://jsnews.jschina.com.cn/xz/a/201908/t20190806_2363418.shtml
LE000955,徐州市中医院,,traditional_chinese_medicine_hospital,江苏省,Jiangsu,徐州市,Xuzhou,2014,https://xztcm.com/newsinfo.aspx?nid=6459
LE000956,徐州市儿童医院,,specialized_hospital,江苏省,Jiangsu,徐州市,Xuzhou,2016,https://www.xz12320.com/article/52.html
LE000958,徐州市第三人民医院,,specialized_hospital,江苏省,Jiangsu,徐州市,Xuzhou,2018,http://www.86hh.com/health/tsyy/2018-05-03/422869.html
LE000959,徐州市第四人民医院,,general_hospital,江苏省,Jiangsu,徐州市,Xuzhou,2014,https://www.xzch.cn/html/2011/20110104801.html
LE000960,徐州矿务集团总医院,,general_hospital,江苏省,Jiangsu,徐州市,Xuzhou,2018,https://m.dayi.org.cn/hospital/1133035.html
LE000961,邳州市人民医院,,general_hospital,江苏省,Jiangsu,徐州市,Xuzhou,2020,https://wjw.jiangsu.gov.cn/art/2021/7/20/art_59524_9893007.html
LE000962,扬州市中医院,,traditional_chinese_medicine_hospital,江苏省,Jiangsu,扬州市,Yangzhou,2014,https://s.dayi.org.cn/mip/s/hospital/1124756.html
LE000964,扬州大学附属医院,扬州市第一人民医院,general_hospital,江苏省,Jiangsu,扬州市,Yangzhou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE000966,苏北人民医院,江苏省苏北人民医院,general_hospital,江苏省,Jiangsu,扬州市,Yangzhou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE000968,南京医科大学无锡精神卫生中心,,specialized_hospital,江苏省,Jiangsu,无锡市,Wuxi,2014,https://psych.cas.cn/news/zhxw/201303/t20130312_6375284.html
LE000969,宜兴市人民医院,,general_hospital,江苏省,Jiangsu,无锡市,Wuxi,2016,https://www.yixing.gov.cn/doc/2017/07/31/657600.shtml
LE000970,无锡市中医院,,traditional_chinese_medicine_hospital,江苏省,Jiangsu,无锡市,Wuxi,2014,https://www.jstcm.com/article_info.asp?id=3606
LE000971,无锡市人民医院,,general_hospital,江苏省,Jiangsu,无锡市,Wuxi,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE000973,无锡市第二人民医院,,general_hospital,江苏省,Jiangsu,无锡市,Wuxi,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE000974,江南大学附属医院,江南大学附属医院(北院区);江南大学附属医院南院,general_hospital,江苏省,Jiangsu,无锡市,Wuxi,2014,https://policy.mofcom.gov.cn/claw/clawContent.shtml?id=17402
LE000976,江阴市人民医院,,general_hospital,江苏省,Jiangsu,无锡市,Wuxi,2017,https://www.dayi.org.cn/hospital/1134443
LE000977,泰州市中医院,泰州市中医院(济川路院区),traditional_chinese_medicine_hospital,江苏省,Jiangsu,泰州市,Taizhou,2014,https://www.bjhjjd.com/www/art/2013/3/6/art_15222_1/
LE000978,泰州市人民医院,泰州市人民医院(新院区),general_hospital,江苏省,Jiangsu,泰州市,Taizhou,2014,https://csp.ncmi.cn/WebManage/StrokeRecognition/CzdtUUDetailWeb?type=&uid=00515
LE000979,淮安市中医院,,traditional_chinese_medicine_hospital,江苏省,Jiangsu,淮安市,Huaian,2014,https://www.jshaszyy.cn/yygk/ysjs/
LE000981,淮安市第一人民医院,,general_hospital,江苏省,Jiangsu,淮安市,Huaian,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE000982,淮安市第二人民医院,,general_hospital,江苏省,Jiangsu,淮安市,Huaian,2014,https://www.sohu.com/a/143755338_331432
LE000983,东南大学医学院附属盐城医院,,general_hospital,江苏省,Jiangsu,盐城市,Yancheng,2017,https://www.jsycsy.com/yygk/lsyg.htm
LE000984,盐城市中医院,,traditional_chinese_medicine_hospital,江苏省,Jiangsu,盐城市,Yancheng,2017,https://m.dayi.org.cn/hospital/1124802
LE000985,盐城市第一人民医院,盐城市第一人民医院(北院区),general_hospital,江苏省,Jiangsu,盐城市,Yancheng,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE000986,盐城市精神病医院,盐城市第四人民医院,specialized_hospital,江苏省,Jiangsu,盐城市,Yancheng,2016,http://dxy.com/hospital/13377
LE000987,张家港市中医院,,traditional_chinese_medicine_hospital,江苏省,Jiangsu,苏州市,Suzhou,2020,http://dxy.com/hospital/17511
LE000988,昆山市中医医院,昆山市中医医院(新院区);昆山市中医院,traditional_chinese_medicine_hospital,江苏省,Jiangsu,苏州市,Suzhou,2020,https://www.kstcm.org.cn/info/1010/24221.htm
LE000990,苏州九龙医院,,general_hospital,江苏省,Jiangsu,苏州市,Suzhou,2017,http://health.people.com.cn/n1/2017/0204/c399510-29057463.html
LE000991,苏州大学附属儿童医院,苏州大学附属儿童医院(景德路院区),specialized_hospital,江苏省,Jiangsu,苏州市,Suzhou,2014,https://jkchina.org/newshtml/news_21549.html
LE000992,苏州大学附属第一医院,苏州大学附属第一医院(十梓街院区),general_hospital,江苏省,Jiangsu,苏州市,Suzhou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE000993,苏州大学附属第二医院,,general_hospital,江苏省,Jiangsu,苏州市,Suzhou,2014,https://www.suda.edu.cn/suda_news/sdyw/201112/FFAEAC57-D696-4350-9FAB-72A5F9B7F989.html
LE000994,苏州市中医院,,traditional_chinese_medicine_hospital,江苏省,Jiangsu,苏州市,Suzhou,2014,https://www.jstcm.com/article_info.asp?id=471237
LE000995,苏州市广济医院,,specialized_hospital,江苏省,Jiangsu,苏州市,Suzhou,2019,http://www.dayi.org.cn/hospital/1156249
LE000996,苏州市立医院,苏州市立医院(东区);苏州市立医院(北区),general_hospital,江苏省,Jiangsu,苏州市,Suzhou,2014,https://www.dayi.org.cn/hospital/1133172?regionCode=CA
LE000997,苏州市第五人民医院,,specialized_hospital,江苏省,Jiangsu,苏州市,Suzhou,2020,https://www.jsskaxh.org.cn/x7.php?id=104
LE000998,连云港市中医院,,traditional_chinese_medicine_hospital,江苏省,Jiangsu,连云港市,Lianyungang,2014,https://www.lygzyy.com.cn/Home/news_detail?newsId=1790
LE000999,连云港市第一人民医院,连云港市第一人民医院(开发区院区);连云港市第一人民医院(高新院区),general_hospital,江苏省,Jiangsu,连云港市,Lianyungang,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE001001,连云港市第二人民医院,,general_hospital,江苏省,Jiangsu,连云港市,Lianyungang,2017,https://www.lyg.gov.cn/zglygzfmhwz/szfwj1/content/zwgk_891c270aa6104632ae2c65e602e2fbd3.html
LE001002,江苏大学附属医院,,general_hospital,江苏省,Jiangsu,镇江市,Zhenjiang,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE001003,镇江市中医院,,traditional_chinese_medicine_hospital,江苏省,Jiangsu,镇江市,Zhenjiang,2014,https://www.jstcm.com/article_info.asp?id=4077
LE001004,镇江市第一人民医院,,general_hospital,江苏省,Jiangsu,镇江市,Zhenjiang,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/529a07f29316470ea8a1c09e216d1bd2.shtml
LE001005,镇江市第五人民医院,,specialized_hospital,江苏省,Jiangsu,镇江市,Zhenjiang,2019,https://www.jswsrc.com.cn/company/index.php?c=show&id=18976
LE001007,上饶市人民医院,上饶市人民医院(城北分院),general_hospital,江西省,Jiangxi,上饶市,Shangrao,2014,https://csp.ncmi.cn/UsersInfo/UserUnit/UserUnitDetailWeb?uid=02884
LE001009,上饶市立医院,,general_hospital,江西省,Jiangxi,上饶市,Shangrao,2019,https://csp.ncmi.cn/WebManage/StrokeRecognition/CzdtUUDetailWeb?type=&uid=25910
LE001010,玉山县中医院,,traditional_chinese_medicine_hospital,江西省,Jiangxi,上饶市,Shangrao,2020,https://yangtze.silkroadinfo.org.cn/2022/0101/c772a4015199/page.htm
LE001012,九江学院附属医院,,general_hospital,江西省,Jiangxi,九江市,Jiujiang,2014,https://s.dayi.org.cn/mip/s/hospital/4439.html
LE001014,九江市第一人民医院,九江市第一人民医院(八里湖院区),general_hospital,江西省,Jiangxi,九江市,Jiujiang,2014,https://www.dayi.org.cn/hospital/1128797
LE001015,九江市第三人民医院,,general_hospital,江西省,Jiangxi,九江市,Jiujiang,2014,https://hlxy.jxutcm.edu.cn/info/1102/1181.htm
LE001016,九江市第五人民医院,,specialized_hospital,江西省,Jiangxi,九江市,Jiujiang,2014,https://y.dxy.cn/hospital/781
LE001018,南昌大学第一附属医院,南昌大学第一附属医院(象湖院区),general_hospital,江西省,Jiangxi,南昌市,Nanchang,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0b0652780c674b289c0b7fb556932d0a.shtml
LE001019,南昌市第一医院,南昌大学第三附属医院,general_hospital,江西省,Jiangxi,南昌市,Nanchang,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/0b0652780c674b289c0b7fb556932d0a.shtml
