curve_family,group_name,rank_var,year,x,y,ci
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7037036744688331,0.609337700812757,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7078356548371539,0.6184023005760741,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7104936519876679,0.6229677943640599,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7225186059290474,0.6392027768246142,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7272801179234737,0.6564904071162989,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7334428097603636,0.6670143353586871,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7431301355183475,0.6726900037697326,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7467316048113382,0.6763689100653849,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7530210461641013,0.6835228957257073,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7583483404239474,0.6946177281290179,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7606700714031805,0.699134241185941,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7645460024308608,0.7053595581005674,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7733778090927095,0.719653811685526,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7760745391640744,0.7248429668457865,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.785615600944227,0.7347882216800616,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.792276337169974,0.7414410093549357,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7954304839552617,0.74540548809793,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.7995482494871232,0.749522839097165,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8040405609086837,0.7525160069978869,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8087076730103507,0.7581422440877286,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8160835158500218,0.7693331906357561,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8233934587078676,0.7774468807906871,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8269922572839377,0.7880657778371777,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8311370728134143,0.7923485869867261,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8350656806803454,0.7960398606002137,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8432182121501495,0.8018664974113611,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.84408906487399,0.8018664974113611,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8469262575975771,0.8019679668088043,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8529030277352481,0.8096054425851168,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8548170420858211,0.8118842452488829,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8569910641909053,0.8118842452488829,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8596005268727461,0.8156848650233428,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8603990913000232,0.8158636491485358,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8615399071808973,0.8180695316717188,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8647366349268824,0.8249399963424218,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8665979155788589,0.8269524524578954,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8703932250711433,0.8282338626761048,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8750294374630152,0.8370295049795354,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8798272993027685,0.8432088999583562,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8818112790783942,0.8446638854798897,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8827626881166163,0.848044876119672,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8876597109831759,0.8510851281062327,0.1471101874188543
